,3-day humidity,3-day temp
942,44.6666666667,38.3333333333
943,80.6666666667,52.0
944,68.0,72.3333333333
945,68.6666666667,58.3333333333
946,73.3333333333,39.0
947,65.0,75.3333333333
948,34.6666666667,49.6666666667
949,47.3333333333,34.6666666667
950,68.6666666667,58.3333333333
951,61.3333333333,51.0
952,69.0,63.6666666667
953,66.6666666667,46.6666666667
954,48.0,44.3333333333
955,65.0,53.3333333333
956,64.6666666667,37.0
957,64.6666666667,55.3333333333
958,48.0,46.0
959,50.6666666667,48.0
960,57.0,65.0
961,75.3333333333,49.3333333333
962,62.3333333333,39.0
963,58.0,47.0
964,58.0,74.3333333333
965,48.0,35.0
966,74.0,64.3333333333
967,75.3333333333,49.3333333333
968,48.6666666667,40.0
969,67.6666666667,78.0
970,69.6666666667,44.0
971,51.0,73.6666666667
972,63.0,78.6666666667
973,61.6666666667,53.3333333333
974,65.6666666667,41.6666666667
975,79.3333333333,60.6666666667
976,60.3333333333,53.3333333333
977,54.0,57.3333333333
978,53.0,53.3333333333
979,50.0,50.6666666667
980,51.0,73.6666666667
981,68.3333333333,53.0
982,46.3333333333,40.3333333333
983,44.3333333333,36.0
984,58.3333333333,80.6666666667
985,57.0,73.6666666667
986,81.6666666667,76.3333333333
987,71.0,42.6666666667
988,69.0,63.6666666667
989,58.3333333333,79.0
990,61.6666666667,79.6666666667
991,62.0,53.3333333333
992,63.6666666667,74.3333333333
993,63.3333333333,34.6666666667
994,57.0,65.0
995,79.3333333333,72.0
996,63.3333333333,36.0
997,47.3333333333,29.6666666667
998,43.6666666667,52.0
999,71.3333333333,54.3333333333
1000,63.6666666667,74.3333333333
1001,80.6666666667,52.0
1002,58.3333333333,42.3333333333
1003,48.0,39.3333333333
1004,65.0,53.3333333333
1005,71.0,49.3333333333
1006,65.3333333333,63.3333333333
1007,63.3333333333,36.0
1008,56.0,50.3333333333
1009,49.0,63.3333333333
1010,68.0,78.0
1011,53.3333333333,53.6666666667
1012,56.0,50.3333333333
1013,48.0,56.3333333333
1014,71.0,49.3333333333
1015,41.0,32.3333333333
1016,35.0,40.3333333333
1017,71.0,81.0
1018,68.6666666667,77.3333333333
1019,54.3333333333,35.6666666667
1020,55.6666666667,24.6666666667
1021,60.6666666667,34.3333333333
1022,58.3333333333,73.0
1023,73.6666666667,45.0
1024,40.0,49.0
1025,65.6666666667,54.0
1026,53.3333333333,52.0
1027,59.6666666667,45.0
1028,56.0,57.3333333333
1029,48.3333333333,40.3333333333
1030,62.0,54.0
1031,58.3333333333,42.3333333333
1032,72.3333333333,71.6666666667
1033,57.0,21.0
1034,58.3333333333,25.6666666667
1035,54.3333333333,35.6666666667
1036,84.3333333333,52.3333333333
1037,50.3333333333,63.0
1038,54.0,49.3333333333
1039,55.6666666667,24.6666666667
1040,71.3333333333,38.3333333333
1041,77.3333333333,57.6666666667
1042,56.6666666667,71.3333333333
1043,58.3333333333,54.0
1044,55.6666666667,52.0
1045,84.3333333333,52.3333333333
1046,44.0,37.0
1047,63.6666666667,74.3333333333
1048,41.0,32.3333333333
1049,28.6666666667,61.3333333333
1050,53.3333333333,59.3333333333
1051,48.0,56.3333333333
1052,59.3333333333,43.0
1053,54.0,38.0
1054,64.3333333333,82.3333333333
1055,59.3333333333,36.0
1056,56.0,50.3333333333
1057,68.0,58.6666666667
1058,89.6666666667,41.0
1059,40.6666666667,63.6666666667
1060,49.3333333333,49.0
1061,35.0,40.3333333333
1062,54.0,49.3333333333
1063,60.6666666667,79.6666666667
1064,57.3333333333,30.6666666667
1065,67.6666666667,43.3333333333
1066,58.3333333333,80.6666666667
1067,47.3333333333,34.6666666667
1068,74.0,41.0
1069,71.0,74.0
1070,35.0,40.3333333333
1071,88.3333333333,43.0
1072,55.3333333333,57.3333333333
1073,59.3333333333,57.0
1074,35.0,40.3333333333
1075,57.3333333333,27.3333333333
1076,55.6666666667,74.0
1077,40.0,49.0
1078,63.3333333333,55.0
1079,68.6666666667,58.3333333333
1080,56.6666666667,36.3333333333
1081,64.3333333333,46.6666666667
1082,50.3333333333,33.6666666667
1083,64.6666666667,37.0
1084,44.0,31.3333333333
1085,48.0,47.3333333333
1086,61.3333333333,51.0
1087,53.6666666667,27.6666666667
1088,68.0,58.6666666667
1089,66.3333333333,73.6666666667
1090,44.0,37.0
1091,47.0,36.6666666667
1092,69.0,63.6666666667
1093,53.3333333333,52.0
1094,50.6666666667,40.3333333333
1095,50.0,45.0
1096,50.6666666667,48.0
1097,63.0,48.6666666667
1098,64.3333333333,46.6666666667
1099,68.0,76.0
1100,54.3333333333,78.6666666667
1101,80.6666666667,52.0
1102,73.3333333333,39.0
1103,61.6666666667,69.6666666667
1104,67.6666666667,78.0
1105,66.3333333333,63.0
1106,63.3333333333,34.6666666667
1107,68.3333333333,52.3333333333
1108,59.6666666667,52.0
1109,68.6666666667,77.3333333333
1110,57.0,58.0
1111,40.0,49.0
1112,65.6666666667,41.6666666667
1113,66.3333333333,73.6666666667
1114,53.6666666667,51.6666666667
1115,67.3333333333,83.0
1116,58.0,47.0
1117,65.0,75.3333333333
1118,54.0,49.3333333333
1119,61.6666666667,53.3333333333
1120,48.6666666667,61.6666666667
1121,76.6666666667,63.6666666667
1122,66.6666666667,34.6666666667
1123,47.0,36.6666666667
1124,71.0,81.0
1125,58.3333333333,73.0
1126,68.3333333333,65.3333333333
1127,55.0,45.6666666667
1128,69.0,69.0
1129,53.3333333333,55.3333333333
1130,58.3333333333,42.3333333333
1131,61.0,82.6666666667
1132,50.0,45.0
1133,85.0,41.0
1134,61.6666666667,43.0
1135,68.0,58.6666666667
1136,68.3333333333,53.0
1137,88.3333333333,43.0
1138,80.3333333333,52.6666666667
1139,46.3333333333,48.6666666667
1140,56.0,50.3333333333
1141,45.0,55.0
1142,68.6666666667,58.3333333333
1143,88.6666666667,43.6666666667
1144,67.6666666667,43.3333333333
1145,60.0,39.6666666667
1146,63.3333333333,34.6666666667
1147,53.0,37.0
1148,28.6666666667,61.3333333333
1149,34.3333333333,63.6666666667
1150,81.6666666667,51.6666666667
1151,71.0,81.0
1152,80.6666666667,52.0
1153,54.3333333333,78.6666666667
1154,80.3333333333,40.3333333333
1155,46.3333333333,40.3333333333
1156,27.6666666667,63.3333333333
1157,47.3333333333,50.3333333333
1158,75.3333333333,49.3333333333
1159,57.0,74.6666666667
1160,53.0,43.6666666667
1161,54.0,57.3333333333
1162,71.6666666667,46.0
1163,62.3333333333,39.0
1164,53.3333333333,52.0
1165,64.6666666667,55.3333333333
1166,78.6666666667,45.6666666667
1167,68.3333333333,52.3333333333
1168,61.0,82.6666666667
1169,66.6666666667,44.3333333333
1170,53.0,37.0
1171,73.3333333333,39.0
1172,59.3333333333,43.0
1173,54.3333333333,78.6666666667
1174,53.6666666667,46.0
1175,42.3333333333,60.6666666667
1176,47.3333333333,52.0
1177,66.3333333333,63.0
1178,61.3333333333,51.0
1179,61.6666666667,79.6666666667
1180,54.3333333333,35.6666666667
1181,80.6666666667,52.0
1182,50.6666666667,52.0
1183,48.0,56.3333333333
1184,63.6666666667,38.0
1185,71.0,81.0
1186,61.3333333333,51.0
1187,44.3333333333,59.0
1188,62.0,53.3333333333
1189,53.3333333333,59.3333333333
1190,80.3333333333,52.6666666667
1191,61.6666666667,53.3333333333
1192,55.6666666667,62.0
1193,69.3333333333,35.0
1194,60.3333333333,48.6666666667
1195,63.3333333333,55.0
1196,55.0,49.3333333333
1197,71.6666666667,46.0
1198,46.3333333333,40.3333333333
1199,59.6666666667,45.0
1200,60.3333333333,48.6666666667
1201,54.0,57.3333333333
1202,58.3333333333,73.0
1203,53.6666666667,27.6666666667
1204,61.3333333333,51.0
1205,54.3333333333,78.6666666667
1206,68.3333333333,53.0
1207,85.0,41.0
1208,35.0,43.6666666667
1209,64.0,73.6666666667
1210,72.3333333333,43.6666666667
1211,59.6666666667,56.3333333333
1212,55.3333333333,57.3333333333
1213,57.0,73.6666666667
1214,51.6666666667,36.0
1215,67.6666666667,81.0
1216,42.0,49.0
1217,80.0,42.3333333333
1218,66.6666666667,34.6666666667
1219,68.3333333333,65.3333333333
1220,63.0,33.3333333333
1221,61.6666666667,69.6666666667
1222,59.6666666667,52.0
1223,49.0,63.3333333333
1224,44.0,37.0
1225,50.0,45.0
1226,55.6666666667,77.0
1227,65.3333333333,71.6666666667
1228,51.3333333333,51.6666666667
1229,81.6666666667,76.3333333333
1230,65.6666666667,54.0
1231,55.6666666667,80.3333333333
1232,58.6666666667,46.3333333333
1233,80.3333333333,40.3333333333
1234,49.0,49.6666666667
1235,59.3333333333,25.3333333333
1236,73.6666666667,45.0
1237,85.0,41.0
1238,63.0,78.6666666667
1239,56.3333333333,63.6666666667
1240,54.3333333333,35.6666666667
1241,70.6666666667,74.6666666667
1242,45.3333333333,28.3333333333
1243,58.3333333333,25.6666666667
1244,80.0,42.3333333333
1245,57.6666666667,76.0
1246,64.0,73.6666666667
1247,48.3333333333,40.3333333333
1248,63.6666666667,74.3333333333
1249,88.6666666667,43.6666666667
1250,69.0,50.3333333333
1251,66.3333333333,63.0
1252,74.6666666667,74.6666666667
1253,66.6666666667,44.3333333333
1254,57.0,44.6666666667
1255,48.0,46.0
1256,63.6666666667,74.3333333333
1257,64.6666666667,37.0
1258,82.0,61.6666666667
1259,58.3333333333,25.6666666667
1260,66.3333333333,63.0
1261,57.0,65.0
1262,59.0,81.0
1263,53.6666666667,46.0
1264,73.6666666667,45.0
1265,47.3333333333,29.6666666667
1266,74.6666666667,74.6666666667
1267,61.3333333333,56.0
1268,52.0,53.0
1269,69.0,63.6666666667
1270,53.3333333333,38.6666666667
1271,42.6666666667,24.6666666667
1272,55.6666666667,52.0
1273,55.6666666667,24.6666666667
1274,71.3333333333,38.3333333333
1275,49.3333333333,77.6666666667
1276,48.3333333333,36.3333333333
1277,64.0,73.6666666667
1278,60.3333333333,71.6666666667
1279,53.3333333333,52.0
1280,47.0,36.6666666667
1281,52.0,53.0
1282,69.0,69.0
1283,56.6666666667,36.3333333333
1284,71.3333333333,38.3333333333
1285,63.0,33.3333333333
1286,67.0,62.6666666667
1287,82.6666666667,50.0
1288,59.6666666667,52.0
1289,61.3333333333,56.0
1290,59.6666666667,52.0
1291,57.6666666667,76.0
1292,85.0,41.0
1293,48.6666666667,80.6666666667
1294,63.3333333333,75.6666666667
1295,40.0,45.0
1296,34.3333333333,63.6666666667
1297,53.3333333333,53.6666666667
1298,64.6666666667,55.3333333333
1299,69.3333333333,35.0
1300,48.0,46.0
1301,69.3333333333,35.0
1302,57.0,74.6666666667
1303,40.0,49.0
1304,70.6666666667,74.6666666667
1305,66.6666666667,44.3333333333
1306,54.0,38.0
1307,78.6666666667,45.6666666667
1308,38.3333333333,56.3333333333
1309,85.0,41.0
1310,62.3333333333,39.0
1311,61.3333333333,51.0
1312,50.0,40.3333333333
1313,58.3333333333,27.3333333333
1314,54.3333333333,33.0
1315,48.0,35.0
1316,50.6666666667,48.0
1317,45.0,55.0
1318,54.3333333333,66.0
1319,53.3333333333,53.6666666667
1320,55.6666666667,52.0
1321,56.3333333333,63.6666666667
1322,79.3333333333,41.3333333333
1323,88.6666666667,43.6666666667
1324,71.0,74.0
1325,79.3333333333,72.0
1326,82.6666666667,50.0
1327,63.3333333333,34.6666666667
1328,67.6666666667,78.0
1329,68.0,78.0
1330,53.0,43.6666666667
1331,54.0,57.3333333333
1332,64.0,73.6666666667
1333,43.6666666667,68.0
1334,62.0,83.0
1335,67.0,62.6666666667
1336,55.0,45.6666666667
1337,67.3333333333,45.0
1338,73.3333333333,39.0
1339,58.3333333333,79.0
1340,62.0,54.0
1341,75.6666666667,72.3333333333
1342,50.6666666667,48.0
1343,67.0,62.6666666667
1344,56.0,50.3333333333
1345,54.3333333333,66.0
1346,66.0,76.6666666667
1347,40.6666666667,63.6666666667
1348,61.0,41.3333333333
1349,84.3333333333,52.3333333333
1350,38.3333333333,56.3333333333
1351,36.0,39.0
1352,75.6666666667,72.3333333333
1353,53.0,43.6666666667
1354,53.6666666667,39.3333333333
1355,48.0,47.3333333333
1356,72.3333333333,43.6666666667
1357,59.6666666667,45.0
1358,47.0,36.6666666667
1359,66.6666666667,34.6666666667
1360,68.6666666667,36.3333333333
1361,69.3333333333,35.0
1362,48.0,47.3333333333
1363,35.0,43.6666666667
1364,63.3333333333,34.6666666667
1365,66.6666666667,46.6666666667
1366,55.3333333333,57.3333333333
1367,54.3333333333,78.6666666667
1368,46.3333333333,48.6666666667
1369,56.6666666667,34.6666666667
1370,63.6666666667,74.3333333333
1371,70.0,80.3333333333
1372,68.6666666667,77.3333333333
1373,58.3333333333,25.6666666667
1374,69.0,63.6666666667
1375,78.0,74.6666666667
1376,46.0,62.6666666667
1377,53.0,46.0
1378,82.6666666667,50.0
1379,53.3333333333,42.3333333333
1380,61.3333333333,60.3333333333
1381,63.3333333333,55.0
1382,59.3333333333,36.0
1383,79.3333333333,60.6666666667
1384,63.6666666667,38.0
1385,58.0,83.0
1386,73.3333333333,39.0
1387,62.3333333333,74.6666666667
1388,56.0,50.3333333333
1389,80.3333333333,40.3333333333
1390,82.6666666667,50.0
1391,81.6666666667,46.6666666667
1392,42.6666666667,24.6666666667
1393,59.3333333333,57.0
1394,38.3333333333,56.3333333333
1395,53.3333333333,38.6666666667
1396,78.6666666667,45.6666666667
1397,52.0,63.3333333333
1398,79.3333333333,72.0
1399,66.0,45.3333333333
1400,80.0,42.3333333333
1401,53.3333333333,53.6666666667
1402,45.6666666667,78.3333333333
1403,57.0,73.6666666667
1404,66.6666666667,46.6666666667
1405,63.6666666667,74.3333333333
1406,48.0,39.3333333333
1407,48.6666666667,71.0
1408,65.3333333333,63.3333333333
1409,74.0,64.3333333333
1410,67.3333333333,54.0
1411,47.3333333333,29.6666666667
1412,38.3333333333,56.3333333333
1413,68.6666666667,36.3333333333
1414,66.6666666667,44.3333333333
1415,53.0,46.0
1416,48.0,44.3333333333
1417,53.3333333333,52.0
1418,69.0,50.3333333333
1419,60.3333333333,53.3333333333
1420,47.0,36.6666666667
1421,58.0,74.3333333333
1422,68.3333333333,65.3333333333
1423,68.3333333333,53.0
1424,68.6666666667,36.3333333333
1425,43.6666666667,52.3333333333
1426,66.0,86.6666666667
1427,67.6666666667,78.0
1428,80.3333333333,52.6666666667
1429,65.6666666667,41.6666666667
1430,71.0,43.0
1431,88.3333333333,43.0
1432,69.3333333333,35.0
1433,69.0,69.0
1434,55.0,39.3333333333
1435,35.0,40.3333333333
1436,56.6666666667,34.6666666667
1437,57.0,73.6666666667
1438,49.0,63.3333333333
1439,60.3333333333,75.6666666667
1440,49.0,63.3333333333
1441,63.0,49.0
1442,56.3333333333,83.3333333333
1443,73.3333333333,39.0
1444,64.0,73.6666666667
1445,35.0,40.3333333333
1446,57.0,74.6666666667
1447,66.0,86.6666666667
1448,68.0,58.6666666667
1449,62.0,83.0
1450,32.6666666667,28.6666666667
1451,55.0,49.3333333333
1452,63.3333333333,36.0
1453,56.0,50.3333333333
1454,47.3333333333,29.6666666667
1455,80.3333333333,40.3333333333
1456,64.3333333333,46.6666666667
1457,60.3333333333,75.6666666667
1458,62.6666666667,62.6666666667
1459,60.0,39.6666666667
1460,68.6666666667,58.3333333333
1461,48.0,35.0
1462,67.6666666667,81.0
1463,74.0,41.0
1464,56.3333333333,63.6666666667
1465,80.0,42.3333333333
1466,43.6666666667,52.3333333333
1467,68.6666666667,58.3333333333
1468,59.6666666667,38.0
1469,85.0,41.0
1470,48.0,56.3333333333
1471,55.6666666667,52.0
1472,65.6666666667,37.0
1473,48.6666666667,40.0
1474,44.3333333333,36.0
1475,78.0,74.6666666667
1476,68.6666666667,77.3333333333
1477,45.0,55.0
1478,48.0,47.3333333333
1479,56.6666666667,71.3333333333
1480,88.3333333333,43.0
1481,39.0,61.0
1482,44.6666666667,38.3333333333
1483,56.6666666667,34.6666666667
1484,79.3333333333,41.3333333333
1485,47.3333333333,30.3333333333
1486,58.3333333333,73.0
1487,66.6666666667,44.3333333333
1488,47.3333333333,34.6666666667
1489,63.0,33.3333333333
1490,68.3333333333,53.0
1491,68.6666666667,51.3333333333
1492,57.0,21.0
1493,82.0,61.6666666667
1494,56.6666666667,34.6666666667
1495,46.3333333333,48.6666666667
1496,71.0,49.3333333333
1497,62.6666666667,49.3333333333
1498,65.0,33.6666666667
1499,38.3333333333,56.3333333333
1500,58.3333333333,80.6666666667
1501,54.3333333333,33.0
1502,70.6666666667,74.6666666667
1503,71.0,43.0
1504,68.0,76.0
1505,68.0,78.0
1506,53.3333333333,52.0
1507,63.3333333333,34.6666666667
1508,81.6666666667,51.6666666667
1509,49.0,49.6666666667
1510,64.6666666667,37.0
1511,62.6666666667,62.6666666667
1512,58.3333333333,79.0
1513,57.0,74.6666666667
1514,38.3333333333,56.3333333333
1515,84.3333333333,52.3333333333
1516,78.0,74.6666666667
1517,88.3333333333,43.0
1518,53.6666666667,71.0
1519,78.6666666667,45.6666666667
1520,47.3333333333,44.0
1521,61.0,76.3333333333
1522,48.0,39.3333333333
1523,40.0,49.0
1524,58.3333333333,54.0
1525,81.6666666667,46.6666666667
1526,63.0,48.6666666667
1527,66.3333333333,63.0
1528,59.0,81.0
1529,62.6666666667,49.3333333333
1530,59.6666666667,52.0
1531,64.6666666667,55.3333333333
1532,74.0,64.3333333333
1533,66.6666666667,37.0
1534,50.0,40.3333333333
1535,88.3333333333,43.0
1536,71.6666666667,46.0
1537,85.0,41.0
1538,32.6666666667,28.6666666667
1539,56.6666666667,71.3333333333
1540,53.0,37.0
1541,65.6666666667,43.6666666667
1542,53.0,43.6666666667
1543,42.0,49.0
1544,55.6666666667,74.0
1545,74.0,64.3333333333
1546,58.3333333333,73.0
1547,69.3333333333,35.0
1548,44.3333333333,36.0
1549,53.6666666667,51.6666666667
1550,63.6666666667,74.3333333333
1551,63.3333333333,55.0
1552,46.3333333333,69.6666666667
1553,71.6666666667,46.0
1554,82.6666666667,50.0
1555,55.0,80.6666666667
1556,68.0,72.3333333333
1557,56.0,47.0
1558,77.3333333333,57.6666666667
1559,79.3333333333,41.3333333333
1560,44.0,37.0
1561,66.3333333333,73.6666666667
1562,66.6666666667,58.3333333333
1563,55.0,76.3333333333
1564,66.0,76.6666666667
1565,48.0,39.3333333333
1566,75.3333333333,49.3333333333
1567,67.0,54.3333333333
1568,60.3333333333,53.3333333333
1569,69.0,63.6666666667
1570,80.3333333333,40.3333333333
1571,53.6666666667,51.6666666667
1572,48.0,47.3333333333
1573,74.0,68.0
1574,55.0,45.6666666667
1575,60.3333333333,75.6666666667
1576,54.0,49.3333333333
1577,58.3333333333,25.6666666667
1578,51.0,73.6666666667
1579,66.3333333333,63.0
1580,59.6666666667,52.0
1581,59.6666666667,52.0
1582,79.3333333333,60.6666666667
1583,67.0,62.6666666667
1584,74.0,68.0
1585,65.0,75.3333333333
1586,68.0,58.6666666667
1587,80.0,42.3333333333
1588,67.6666666667,81.0
1589,42.3333333333,60.6666666667
1590,49.0,35.6666666667
1591,68.3333333333,65.3333333333
1592,72.3333333333,54.6666666667
1593,66.3333333333,63.0
1594,69.0,50.3333333333
1595,81.6666666667,76.3333333333
1596,61.3333333333,56.0
1597,52.0,53.0
1598,68.6666666667,58.3333333333
1599,53.6666666667,76.0
1600,81.6666666667,46.6666666667
1601,35.0,40.3333333333
1602,45.0,55.0
1603,54.0,49.3333333333
1604,58.0,83.0
1605,68.6666666667,51.3333333333
1606,68.6666666667,77.3333333333
1607,59.6666666667,56.3333333333
1608,57.0,73.6666666667
1609,55.6666666667,24.6666666667
1610,35.0,40.3333333333
1611,64.3333333333,46.6666666667
1612,60.0,39.6666666667
1613,46.3333333333,48.6666666667
1614,73.6666666667,45.0
1615,61.6666666667,79.6666666667
1616,66.3333333333,73.6666666667
1617,59.6666666667,45.0
1618,53.3333333333,38.6666666667
1619,66.6666666667,58.3333333333
1620,40.6666666667,63.6666666667
1621,61.6666666667,74.6666666667
1622,38.3333333333,63.6666666667
1623,55.6666666667,77.0
1624,63.3333333333,55.0
1625,48.6666666667,71.0
1626,49.3333333333,49.0
1627,47.3333333333,52.0
1628,53.6666666667,42.3333333333
1629,61.6666666667,43.0
1630,82.6666666667,50.0
1631,42.6666666667,24.6666666667
1632,58.6666666667,46.3333333333
1633,48.0,47.3333333333
1634,42.3333333333,60.6666666667
1635,61.0,76.3333333333
1636,63.6666666667,74.3333333333
1637,63.0,78.6666666667
1638,67.6666666667,81.3333333333
1639,59.3333333333,57.0
1640,59.6666666667,45.0
1641,66.0,45.3333333333
1642,63.3333333333,75.6666666667
1643,46.3333333333,40.3333333333
1644,79.3333333333,72.0
1645,71.0,49.3333333333
1646,65.6666666667,43.6666666667
1647,53.0,37.0
1648,44.0,37.0
1649,48.0,56.3333333333
1650,66.0,35.3333333333
1651,56.3333333333,56.0
1652,56.3333333333,56.0
1653,56.6666666667,36.3333333333
1654,59.3333333333,71.6666666667
1655,48.0,47.3333333333
1656,47.6666666667,48.3333333333
1657,57.0,21.0
1658,55.0,80.6666666667
1659,59.6666666667,52.0
1660,58.3333333333,54.0
1661,68.0,58.6666666667
1662,65.6666666667,41.6666666667
1663,63.3333333333,36.0
1664,66.0,86.6666666667
1665,59.3333333333,71.6666666667
1666,48.0,46.0
1667,65.3333333333,64.6666666667
1668,49.0,49.6666666667
1669,73.6666666667,45.0
1670,55.6666666667,24.6666666667
1671,59.3333333333,71.6666666667
1672,58.3333333333,42.3333333333
1673,55.3333333333,57.3333333333
1674,56.6666666667,36.3333333333
1675,42.0,51.6666666667
1676,58.0,74.3333333333
1677,61.0,76.3333333333
1678,53.0,78.6666666667
1679,68.3333333333,53.0
1680,68.0,78.0
1681,61.6666666667,69.6666666667
1682,66.3333333333,73.6666666667
1683,40.0,45.0
1684,84.3333333333,52.3333333333
1685,65.3333333333,71.6666666667
1686,52.0,53.0
1687,35.0,40.3333333333
1688,48.0,47.3333333333
1689,48.0,35.0
1690,62.3333333333,74.6666666667
1691,56.3333333333,79.3333333333
1692,64.3333333333,46.6666666667
1693,62.3333333333,39.0
1694,63.6666666667,74.3333333333
1695,50.6666666667,52.0
1696,68.3333333333,65.3333333333
1697,58.3333333333,73.0
1698,56.0,50.3333333333
1699,56.3333333333,79.3333333333
1700,64.3333333333,82.3333333333
1701,65.6666666667,41.6666666667
1702,88.6666666667,43.6666666667
1703,34.6666666667,49.6666666667
1704,43.6666666667,52.0
1705,76.3333333333,40.3333333333
1706,72.0,45.0
1707,57.0,21.0
1708,67.3333333333,49.0
1709,61.0,76.3333333333
1710,35.0,40.3333333333
1711,57.0,74.6666666667
1712,48.6666666667,71.0
1713,66.6666666667,34.6666666667
1714,65.6666666667,54.0
1715,66.0,76.6666666667
1716,69.0,63.6666666667
1717,66.3333333333,63.0
1718,54.0,38.0
1719,73.3333333333,39.0
1720,80.0,42.3333333333
1721,59.0,53.0
1722,48.0,46.0
1723,72.3333333333,71.6666666667
1724,80.3333333333,40.3333333333
1725,56.6666666667,34.6666666667
1726,63.3333333333,55.0
1727,60.6666666667,67.3333333333
1728,71.0,76.3333333333
1729,63.0,48.6666666667
1730,38.3333333333,56.3333333333
1731,69.0,84.6666666667
1732,67.6666666667,43.3333333333
1733,56.3333333333,63.6666666667
1734,68.3333333333,53.0
1735,79.3333333333,41.3333333333
1736,67.0,54.3333333333
1737,68.0,58.6666666667
1738,53.3333333333,52.0
1739,65.0,53.3333333333
1740,79.3333333333,41.3333333333
1741,79.3333333333,41.3333333333
1742,58.0,47.0
1743,65.0,53.3333333333
1744,58.0,47.0
1745,54.0,49.3333333333
1746,79.3333333333,41.3333333333
1747,68.0,58.6666666667
1748,53.3333333333,52.0
1749,54.0,49.3333333333
1750,64.6666666667,55.3333333333
1751,60.3333333333,53.3333333333
1752,61.3333333333,60.3333333333
1753,53.3333333333,52.0
1754,58.0,47.0
1755,54.0,49.3333333333
1756,58.0,47.0
1757,79.3333333333,41.3333333333
1758,64.3333333333,46.6666666667
1759,79.3333333333,41.3333333333
1760,79.3333333333,41.3333333333
1761,60.3333333333,53.3333333333
1762,65.0,53.3333333333
1763,58.0,47.0
1764,64.3333333333,46.6666666667
1765,64.6666666667,55.3333333333
1766,58.0,47.0
1767,64.3333333333,46.6666666667
1768,79.3333333333,41.3333333333
1769,58.0,47.0
1770,64.6666666667,55.3333333333
1771,79.3333333333,41.3333333333
1772,53.3333333333,52.0
1773,67.0,54.3333333333
1774,53.3333333333,52.0
1775,58.0,47.0
1776,58.0,47.0
1777,68.0,58.6666666667
1778,65.0,53.3333333333
1779,79.3333333333,41.3333333333
1780,58.0,47.0
1781,68.0,58.6666666667
1782,61.3333333333,60.3333333333
1783,53.3333333333,52.0
1784,67.3333333333,49.0
1785,53.3333333333,52.0
1786,64.6666666667,55.3333333333
1787,53.3333333333,52.0
1788,54.0,49.3333333333
1789,60.3333333333,53.3333333333
1790,61.3333333333,60.3333333333
1791,65.0,53.3333333333
1792,61.3333333333,60.3333333333
1793,64.6666666667,55.3333333333
1794,65.0,53.3333333333
1795,68.0,58.6666666667
1796,65.0,53.3333333333
1797,67.3333333333,49.0
1798,67.0,54.3333333333
1799,65.0,53.3333333333
1800,79.3333333333,41.3333333333
1801,67.0,54.3333333333
1802,79.0,60.3333333333
1803,65.0,53.3333333333
1804,79.3333333333,41.3333333333
1805,64.3333333333,46.6666666667
1806,68.0,58.6666666667
1807,60.3333333333,53.3333333333
1808,58.0,47.0
1809,53.3333333333,52.0
1810,58.0,47.0
1811,68.0,58.6666666667
1812,64.3333333333,46.6666666667
1813,60.3333333333,53.3333333333
1814,58.0,47.0
1815,60.3333333333,53.3333333333
1816,64.6666666667,55.3333333333
1817,61.3333333333,60.3333333333
1818,64.3333333333,46.6666666667
1819,53.3333333333,52.0
1820,53.3333333333,52.0
1821,65.0,53.3333333333
1822,68.0,58.6666666667
1823,64.6666666667,55.3333333333
1824,53.3333333333,52.0
1825,64.6666666667,55.3333333333
1826,61.3333333333,60.3333333333
1827,60.3333333333,53.3333333333
1828,67.3333333333,49.0
1829,68.0,58.6666666667
1830,54.0,49.3333333333
1831,65.0,53.3333333333
1832,65.0,53.3333333333
1833,65.0,53.3333333333
1834,65.0,53.3333333333
1835,65.0,53.3333333333
1836,79.3333333333,41.3333333333
1837,60.3333333333,53.3333333333
1838,67.0,54.3333333333
1839,64.3333333333,46.6666666667
1840,54.0,49.3333333333
1841,67.0,54.3333333333
1842,67.0,54.3333333333
1843,54.0,49.3333333333
1844,60.3333333333,53.3333333333
1845,67.0,54.3333333333
1846,65.0,53.3333333333
1847,60.3333333333,53.3333333333
1848,65.0,53.3333333333
1849,79.3333333333,41.3333333333
1850,65.0,53.3333333333
1851,68.0,58.6666666667
1852,79.3333333333,41.3333333333
1853,79.3333333333,41.3333333333
